inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,117.85281374238564,116.43860018001254,114.8172798364529,113.69595949289327,109.45331880577397,112.23149339882599,109.4030662740798,108.98885271170671,108.36753236814707,108.24621202458742,106.41778489984124,105.79646455628159,106.71067811865468,108.12489168102778,110.24621202458742,113.0746391493336,inf,inf,102.46803743153541,101.05382386916231,99.63961030678922,98.22539674441613,inf,95.22539674441613,inf,93.22539674441613,91.81118318204304,93.13961030678922,93.05382386916233,inf,95.17514421272197,93.05382386916233,91.63961030678924,90.01828996322959,90.63961030678924,91.96803743153542,89.43250352560268,inf
inf,118.26702730475873,116.85281374238564,115.43860018001254,113.3172798364529,110.48885271170671,106.95331880577397,107.28174593052016,106.86753236814707,106.24621202458742,105.41778489984124,104.29646455628159,105.71067811865468,108.53910524340087,108.21067811865468,109.62489168102778,112.45331880577396,inf,inf,102.55382386916231,101.13961030678922,99.72539674441613,100.26093065034887,96.72539674441613,inf,94.22539674441613,inf,93.13961030678922,90.31118318204304,90.93250352560268,inf,91.81118318204304,93.13961030678924,inf,90.63961030678924,88.51828996322959,89.13961030678924,88.01828996322959,inf
inf,inf,inf,inf,inf,inf,inf,104.45331880577397,104.03910524340088,103.41778489984124,103.29646455628159,104.71067811865468,inf,107.71067811865468,111.95331880577397,113.16042558696051,112.12489168102778,inf,inf,105.08935777509505,103.67514421272196,102.26093065034887,99.22539674441613,inf,inf,inf,inf,inf,inf,88.81118318204304,inf,90.89696961966995,90.81118318204304,inf,inf,inf,87.01828996322959,88.43250352560268,inf
inf,100.62489168102778,100.03910524340087,99.95331880577396,99.53910524340087,101.16042558696051,inf,102.33199846221433,101.91778489984124,101.79646455628159,104.62489168102778,107.45331880577396,inf,111.24621202458742,110.21067811865468,114.45331880577397,113.03910524340088,inf,inf,105.17514421272196,103.76093065034887,104.38225099390851,103.46803743153542,inf,83.98275605729685,83.56854249492376,84.98275605729685,86.39696961966995,87.81118318204304,89.22539674441613,inf,90.81118318204304,89.39696961966995,90.51828996322959,inf,86.01828996322959,inf,inf,inf
inf,99.21067811865468,98.62489168102778,98.53910524340087,98.62489168102778,99.74621202458742,inf,100.91778489984124,100.29646455628159,102.41778489984124,105.24621202458742,104.62489168102778,inf,114.0746391493336,113.74621202458742,110.91778489984124,109.50357133746814,108.08935777509505,106.67514421272196,105.26093065034887,105.88225099390851,106.50357133746816,107.71067811865471,inf,82.56854249492376,inf,inf,inf,inf,inf,inf,inf,inf,88.39696961966995,inf,inf,85.01828996322959,86.43250352560268,inf
inf,97.79646455628159,97.21067811865468,97.12489168102778,97.21067811865468,98.33199846221433,inf,98.79646455628159,97.96803743153541,100.79646455628159,103.12489168102778,104.74621202458742,inf,116.90306627407979,113.33199846221433,110.50357133746814,109.58935777509505,108.17514421272196,106.76093065034887,108.08935777509505,107.50357133746816,107.91778489984125,108.50357133746816,inf,82.98275605729685,81.56854249492376,80.15432893255067,81.27564927611031,80.15432893255067,inf,83.98275605729685,84.06854249492376,86.89696961966995,89.01828996322959,inf,84.01828996322959,inf,inf,inf
inf,99.24621202458742,95.79646455628159,95.71067811865468,98.24621202458742,96.91778489984124,inf,95.96803743153541,98.79646455628159,101.62489168102778,103.74621202458742,105.16042558696051,inf,119.73149339882598,112.50357133746814,111.91778489984124,109.67514421272196,108.26093065034887,108.88225099390851,109.50357133746816,108.91778489984125,109.33199846221434,109.91778489984125,inf,inf,inf,inf,79.15432893255067,80.56854249492376,inf,82.56854249492376,inf,inf,inf,inf,inf,83.01828996322959,84.43250352560268,inf
inf,97.12489168102778,96.41778489984124,94.29646455628159,95.41778489984124,95.2106781186547,93.46803743153541,98.41778489984124,97.96803743153541,100.79646455628159,103.62489168102778,105.24621202458742,inf,114.33199846221433,112.91778489984124,113.33199846221433,109.26093065034887,109.88225099390851,111.7106781186547,110.91778489984125,111.74621202458744,112.16042558696053,111.33199846221434,inf,75.5182899632296,76.9325035256027,75.15432893255067,85.05382386916233,80.15432893255067,81.56854249492376,82.98275605729685,84.39696961966995,85.81118318204304,87.22539674441613,inf,82.01828996322959,inf,inf,inf
inf,98.24621202458742,96.12489168102778,94.71067811865468,93.29646455628159,90.96803743153541,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,67.74011537017758,69.15432893255067,inf,inf,inf,inf,inf,inf,inf,inf,inf,79.89696961966995,82.72539674441613,83.63961030678924,inf
inf,97.62489168102778,96.21067811865468,97.45331880577396,94.62489168102778,91.79646455628159,88.96803743153541,86.13961030678922,83.31118318204304,80.48275605729685,81.51828996322959,85.00357133746814,82.17514421272196,74.24011537017758,75.06854249492376,72.24011537017758,73.77564927611031,inf,inf,60.25483399593901,60.6690475583121,61.083261120685194,60.6690475583121,62.083261120685194,63.497474683058286,64.91168824543138,66.32590180780447,67.74011537017756,69.15432893255065,71.2756492761103,73.39696961966995,inf,77.39696961966995,76.98275605729685,78.39696961966995,80.51828996322959,82.63961030678924,84.05382386916233,inf
inf,102.93860018001251,100.11017305526633,97.78174593052015,94.95331880577396,92.12489168102778,89.29646455628159,86.46803743153541,83.63961030678922,80.81118318204304,77.98275605729685,79.01828996322959,80.05382386916233,80.17514421272196,72.24011537017758,69.70458146424484,70.24011537017758,inf,inf,61.376154339498655,59.25483399593901,59.6690475583121,inf,inf,inf,inf,65.91168824543138,67.32590180780447,69.44722215136412,70.65432893255065,72.7756492761103,inf,75.98275605729685,78.1040764008565,80.93250352560268,inf,inf,inf,inf
inf,103.7670273047587,100.93860018001251,98.11017305526633,95.28174593052015,92.45331880577396,89.62489168102778,86.79646455628159,83.96803743153541,81.13961030678922,78.31118318204304,75.48275605729685,76.51828996322959,77.34671708797578,76.43250352560268,70.24011537017758,66.70458146424484,inf,inf,61.083261120685194,59.6690475583121,58.25483399593901,57.34062043356592,57.96194077712556,59.790367901871754,inf,67.32590180780447,67.41168824543138,68.82590180780447,70.94722215136412,72.36143571373721,74.48275605729685,77.31118318204304,80.13961030678922,82.26093065034887,83.67514421272196,85.08935777509505,86.50357133746814,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,72.98275605729685,73.81118318204304,72.89696961966995,72.1898628384834,67.74011537017758,64.20458146424484,62.083261120685194,62.20458146424484,60.083261120685194,58.6690475583121,57.25483399593901,55.84062043356592,56.96194077712556,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,5.82842712474619,4.414213562373095,4.82842712474619,4.414213562373095,5.82842712474619,7.242640687119285,8.65685424949238,10.071067811865476,11.485281374238571,12.899494936611667,inf,inf,70.98275605729685,70.06854249492376,69.15432893255067,69.6898628384834,66.86143571373722,64.74011537017758,62.61879502661793,60.497474683058286,59.083261120685194,57.6690475583121,56.25483399593901,54.84062043356592,53.926406871192825,52.51219330881973,51.09797974644664,49.68376618407355,48.269552621700456,46.85533905932736,47.47665940288701,47.18376618407355,46.769552621700456,48.8908729652601,47.44112549695427,50.18376618407355,50.59797974644664,inf
